Postcode,Suburb Name,State,Long,Lat,Region 1
6239,ARGYLE,WA,115.923933,-33.564872,Bunbury
4721,ARGYLL,QLD,147.17431,-22.449259,Mackay
2665,ARIAH PARK,NSW,146.841533,-34.313241,Riverina
5732,ARKAROOLA,SA,139.4071473,-30.21337152,South Australia - Outback
5701,ARKAROOLA VILLAGE,SA,137.961,-32.5778,South Australia - Outback
2795,ARKELL,NSW,149.474401,-33.820797,Central West
4806,ARKENDEITH,QLD,147.416856,-19.862878,Townsville
2795,ARKSTONE,NSW,149.474401,-33.820797,Central West
3143,ARMADALE,VIC,145.019393,-37.858918,Melbourne - Inner
6112,ARMADALE,WA,115.997934,-32.158675,Perth - South East
6992,ARMADALE,WA,115.920395,-31.964503,Perth - South East
3143,ARMADALE NORTH,VIC,145.019393,-37.858918,Melbourne - Inner
5453,ARMAGH,SA,138.582681,-33.802932,Barossa - Yorke - Mid North
2828,ARMATREE,NSW,148.4918433,-31.42558954,Far West and Orana
2831,ARMATREE,NSW,146.615174,-31.927892,Far West and Orana
2350,ARMIDALE,NSW,151.906153,-30.493397,New England and North West
2350,ARMIDALE DC,NSW,151.641,-30.49,New England and North West
2350,ARMIDALE EAST,NSW,151.666,-30.5016,New England and North West
3377,ARMSTRONG,VIC,142.956916,-37.231524,North West
4737,ARMSTRONG BEACH,QLD,149.178072,-21.43004,Mackay
3217,ARMSTRONG CREEK,VIC,144.3707843,-38.23413976,Geelong
4520,ARMSTRONG CREEK,QLD,152.7947739,-27.22803309,Moreton Bay - South
2205,ARNCLIFFE,NSW,151.147956,-33.937551,Sydney - Inner South West
2148,ARNDELL PARK,NSW,150.900547,-33.783751,Sydney - South West
5603,ARNO BAY,SA,136.499961,-33.831212,South Australia - Outback
852,ARNOLD,NT,130.8418661,-16.4525888,Northern Territory - Outback
3551,ARNOLD,VIC,144.457937,-36.78137,Shepparton
3551,ARNOLD WEST,VIC,144.457937,-36.78137,Shepparton
4551,AROONA,QLD,153.088435,-26.828067,Sunshine Coast
2456,ARRAWARRA,NSW,153.143409,-30.073663,Coffs Harbour - Grafton
2456,ARRAWARRA HEADLAND,NSW,153.143409,-30.073663,Coffs Harbour - Grafton
4880,ARRIGA,QLD,145.2931511,-17.0488028,Queensland - Outback
6519,ARRINO,WA,115.597715,-29.514304,Western Australia - Outback
6525,ARROWSMITH,WA,115.098073,-29.327323,Western Australia - Outback
6519,ARROWSMITH EAST,WA,115.597715,-29.514304,Western Australia - Outback
2064,ARTARMON,NSW,151.183801,-33.813209,Sydney - North Sydney and Hornsby
6315,ARTHUR RIVER,WA,117.342795,-33.286272,Western Australia - Wheat Belt
7330,ARTHUR RIVER,TAS,145.057623,-40.782341,West and North West
3099,ARTHURS CREEK,VIC,145.192854,-37.592101,Melbourne - North East
7030,ARTHURS LAKE,TAS,146.958381,-42.304288,South East
3936,ARTHURS SEAT,VIC,145.007626,-38.326447,Mornington Peninsula
5572,ARTHURTON,SA,137.812526,-34.237139,Barossa - Yorke - Mid North
2820,ARTHURVILLE,NSW,148.989227,-32.553282,Far West and Orana
873,ARUMBERA,NT,133.9050112,-23.74471408,Northern Territory - Outback
2715,ARUMPO,NSW,142.6742276,-33.81289825,North West
4214,ARUNDEL,QLD,153.365576,-27.967005,Gold Coast
4214,ARUNDEL BC,QLD,153.365576,-27.967005,Gold Coast
4214,ARUNDEL DC,QLD,153.365576,-27.967005,Gold Coast
3364,ASCOT,VIC,143.907186,-37.334655,Bendigo
3551,ASCOT,VIC,144.457937,-36.78137,Shepparton
4007,ASCOT,QLD,153.061914,-27.436088,Brisbane Inner City
4359,ASCOT,QLD,152.03681,-27.794456,Toowoomba
6104,ASCOT,WA,115.977633,-31.965498,Perth - South East
5043,ASCOT PARK,SA,138.553853,-35.005492,Adelaide - South
3032,ASCOT VALE,VIC,144.897221,-37.774486,Melbourne - West
3442,ASHBOURNE,VIC,144.548846,-37.330661,Melbourne - North West
5157,ASHBOURNE,SA,138.633118,-35.143492,South Australia - South East
3147,ASHBURTON,VIC,145.092946,-37.867864,Melbourne - South East
2193,ASHBURY,NSW,151.12086,-33.910308,Sydney - Inner West
2463,ASHBY,NSW,153.104789,-29.36691,Coffs Harbour - Grafton
6065,ASHBY,WA,115.845329,-31.69444,Perth - North West
2463,ASHBY HEIGHTS,NSW,153.104789,-29.36691,Coffs Harbour - Grafton
2463,ASHBY ISLAND,NSW,153.2036054,-29.42423996,Coffs Harbour - Grafton
2168,ASHCROFT,NSW,150.875345,-33.915939,Sydney - South West
6111,ASHENDON,WA,116.192636,-32.10398,Western Australia - Wheat Belt
2131,ASHFIELD,NSW,151.124008,-33.887602,Sydney - Inner West
4670,ASHFIELD,QLD,152.297855,-24.88776,Wide Bay
6054,ASHFIELD,WA,115.942572,-31.901801,Perth - North East
2361,ASHFORD,NSW,151.141751,-29.198493,New England and North West
5035,ASHFORD,SA,138.575187,-34.952075,Adelaide - West
4060,ASHGROVE,QLD,152.985176,-27.445107,Brisbane Inner City
4060,ASHGROVE EAST,QLD,152.982,-27.4412,Brisbane Inner City
4060,ASHGROVE WEST,QLD,152.985176,-27.445107,Brisbane Inner City
2400,ASHLEY,NSW,149.462148,-29.474921,New England and North West
2650,ASHMONT,NSW,147.376202,-35.07459,Riverina
4214,ASHMORE,QLD,153.365576,-27.967005,Gold Coast
4214,ASHMORE CITY,QLD,153.365576,-27.967005,Gold Coast
5137,ASHTON,SA,138.735962,-34.945777,Adelaide - Central and Hills
2323,ASHTONFIELD,NSW,151.607554,-32.757616,Newcastle and Lake Macquarie
2594,ASHVILLE,NSW,148.10732,-34.231083,Riverina
5259,ASHVILLE,SA,139.236567,-35.521405,South Australia - South East
4340,ASHWELL,QLD,152.472702,-27.803453,Ipswich
3147,ASHWOOD,VIC,145.092946,-37.867864,Melbourne - South East
3195,ASPENDALE,VIC,145.104105,-38.007024,Melbourne - Inner South
3195,ASPENDALE GARDENS,VIC,145.104105,-38.007024,Melbourne - Inner South
4034,ASPLEY,QLD,153.040051,-27.354711,Brisbane - North
2077,ASQUITH,NSW,151.097508,-33.691922,Sydney - North Sydney and Hornsby
5076,ATHELSTONE,SA,138.703683,-34.873844,Adelaide - North
4883,ATHERTON,QLD,145.476659,-17.33327,Cairns
3818,ATHLONE,VIC,145.867337,-38.096289,Latrobe - Gippsland
4350,ATHOL,QLD,151.852689,-27.576308,Toowoomba
5012,ATHOL PARK,SA,138.541637,-34.86303,Adelaide - West
2361,ATHOLWOOD,NSW,151.141751,-29.198493,New England and North West
872,ATITJERE,NT,131.298809,-21.949513,Northern Territory - Outback
4311,ATKINSONS DAM,QLD,152.438771,-27.418572,Toowoomba
6156,ATTADALE,WA,115.800233,-32.03954,Perth - South West
2345,ATTUNGA,NSW,150.875031,-30.864342,New England and North West
3049,ATTWOOD,VIC,144.888492,-37.673182,Melbourne - North West
6164,ATWELL,WA,115.854584,-32.131993,Perth - South West
4401,AUBIGNY,QLD,151.703647,-27.473135,Darling Downs - Maranoa
6164,AUBIN GROVE,WA,115.854584,-32.131993,Perth - South West
4650,AUBINVILLE,QLD,152.791302,-25.640978,Wide Bay
3393,AUBREY,VIC,142.387341,-36.257725,North West
2144,AUBURN,NSW,151.026756,-33.851868,Sydney - Parramatta
3123,AUBURN,VIC,145.049415,-37.829752,Melbourne - Inner East
4413,AUBURN,QLD,150.545144,-26.706834,Darling Downs - Maranoa
5451,AUBURN,SA,138.620883,-34.092233,Barossa - Yorke - Mid North
2144,AUBURN SOUTH,NSW,151.026756,-33.851868,Sydney - Parramatta
3122,AUBURN SOUTH,VIC,145.030602,-37.822725,Melbourne - Inner South
2360,AUBURN VALE,NSW,151.162025,-29.630052,New England and North West
4066,AUCHENFLOWER,QLD,152.964146,-27.479866,Brisbane Inner City
3570,AUCHMORE,VIC,144.28053,-36.515303,Bendigo
2232,AUDLEY,NSW,151.064329,-34.061753,Sydney - Sutherland
4477,AUGATHELLA,QLD,147.059769,-25.444837,Queensland - Outback
6290,AUGUSTA,WA,115.142231,-34.293827,Bunbury
4300,AUGUSTINE HEIGHTS,QLD,152.884999,-27.682273,Ipswich
4830,AUGUSTUS DOWNS,QLD,138.862024,-17.956336,Queensland - Outback
5072,AULDANA,SA,138.696113,-34.912078,Adelaide - Central and Hills
4871,AURUKUN,QLD,145.994075,-16.934184,Queensland - Outback
4892,AURUKUN,QLD,143.3735,-14.6604,Queensland - Outback
2587,AURVILLE,NSW,148.360971,-34.505797,Capital Region
2515,AUSTINMER,NSW,150.9299,-34.300293,Illawarra
7011,AUSTINS FERRY,TAS,147.230065,-42.793393,Hobart
4213,AUSTINVILLE,QLD,153.318916,-28.110164,Gold Coast
2179,AUSTRAL,NSW,150.812031,-33.933109,Sydney - South West
2440,AUSTRAL EDEN,NSW,153.019648,-30.375791,New England and North West
4215,AUSTRALIA FAIR,QLD,153.397952,-27.967134,Gold Coast
5374,AUSTRALIA PLAINS,SA,139.12488,-34.152477,South Australia - South East
2890,AUSTRALIAN DEFENCE FORCES,NSW,150.1390075,-32.8310013,Far West and Orana
6233,AUSTRALIND,WA,115.71443,-33.279034,Bunbury
2107,AVALON,NSW,151.323289,-33.634816,Sydney - Northern Beaches
3212,AVALON,VIC,144.422666,-38.039958,Geelong
2107,AVALON BEACH,NSW,151.323289,-33.634816,Sydney - Northern Beaches
6069,AVELEY,WA,115.989248,-31.78156868,Perth - North East
3664,AVENEL,VIC,145.298203,-36.927251,Hume
4670,AVENELL HEIGHTS,QLD,152.297855,-24.88776,Wide Bay
5273,AVENUE RANGE,SA,140.246064,-36.942586,South Australia - South East
2850,AVISFORD,NSW,149.602925,-32.685033,Hunter Valley exc Newcastle
2577,AVOCA,NSW,150.410978,-34.595027,Southern Highlands and Shoalhaven
3467,AVOCA,VIC,143.412675,-37.105993,Ballarat
4670,AVOCA,QLD,152.297855,-24.88776,Wide Bay
7213,AVOCA,TAS,147.781593,-41.828496,South East
2251,AVOCA BEACH,NSW,151.401999,-33.482209,Central Coast
5253,AVOCA DELL,SA,139.273641,-35.109083,South Australia - South East
4306,AVOCA VALE,QLD,152.725408,-27.480898,Wide Bay
4314,AVOCA VALE,QLD,152.2258022,-26.73342733,Wide Bay
2574,AVON,NSW,150.6685734,-34.4254438,Sydney - Outer South West
5501,AVON,SA,138.547998,-34.595073,Barossa - Yorke - Mid North
862,AVON DOWNS,NT,134.463153,-18.251528,Northern Territory - Outback
3477,AVON PLAINS,VIC,143.230699,-36.688551,North West
3478,AVON PLAINS,VIC,143.230699,-36.688551,North West
6084,AVON VALLEY NATIONAL PARK,WA,116.072828,-31.622021,Western Australia - Wheat Belt
2530,AVONDALE,NSW,150.766132,-34.505411,Illawarra
4670,AVONDALE,QLD,152.297855,-24.88776,Wide Bay
3034,AVONDALE HEIGHTS,VIC,144.86194,-37.761235,Melbourne - North West
3559,AVONMORE,VIC,144.805307,-36.570077,Shepparton
2628,AVONSIDE,NSW,148.7203767,-36.39806355,Capital Region
2628,AVONSIDE,NSW,148.7203767,-36.39806355,Capital Region
3782,AVONSLEIGH,VIC,145.433024,-37.938068,Melbourne - South East
2283,AWABA,NSW,151.57181,-33.019117,Newcastle and Lake Macquarie
3551,AXE CREEK,VIC,144.457937,-36.78137,Shepparton
3551,AXEDALE,VIC,144.457937,-36.78137,Shepparton
872,AYERS RANGE SOUTH,SA,133.2680322,-26.1906007,Northern Territory - Outback
872,AYERS ROCK,NT,131.298809,-21.949513,Northern Territory - Outback
2575,AYLMERTON,NSW,150.342214,-34.347195,Southern Highlands and Shoalhaven
4807,AYR,QLD,147.133033,-19.914965,Townsville
3268,AYRFORD,VIC,142.908911,-38.535802,Warrnambool and South West
4895,AYTON,QLD,145.7740021,-19.7061005,Queensland - Outback
2390,BAAN BAA,NSW,149.767538,-30.413331,New England and North West
6412,BAANDEE,WA,117.979823,-31.601076,Western Australia - Wheat Belt
3747,BAARMUTHA,VIC,146.725705,-36.361056,Hume
6428,BABAKIN,WA,118.020545,-32.142001,Western Australia - Wheat Belt
6701,BABBAGE ISLAND,WA,115.15198,-24.734545,Western Australia - Outback
2825,BABINDA,NSW,146.5079936,-31.92717863,Far West and Orana
4861,BABINDA,QLD,145.872166,-17.352821,Cairns
2470,BABYL CREEK,NSW,152.7930951,-28.72398401,Richmond - Tweed
3340,BACCHUS MARSH,VIC,144.394442,-37.787135,Melbourne - West
2372,BACK CREEK,NSW,151.7288939,-28.96166715,Darling Downs - Maranoa
2390,BACK CREEK,NSW,150.27558,-30.11226482,New England and North West
2422,BACK CREEK,NSW,151.865806,-31.973082,Mid North Coast
2480,BACK CREEK,NSW,153.25943,-28.706486,Richmond - Tweed
2484,BACK CREEK,NSW,153.31648,-28.38059,Gold Coast
2622,BACK CREEK,NSW,149.752107,-35.628428,Southern Highlands and Shoalhaven
2671,BACK CREEK,NSW,147.4605249,-33.8645322,Central West
2729,BACK CREEK,NSW,147.923797,-35.227753,Riverina
2535,BACK FOREST,NSW,150.678303,-34.762116,Southern Highlands and Shoalhaven
4361,BACK PLAINS,QLD,151.948279,-27.965214,Darling Downs - Maranoa
5211,BACK VALLEY,SA,138.627975,-35.566153,South Australia - South East
2470,BACKMEDE,NSW,152.749759,-28.92786,Richmond - Tweed
2365,BACKWATER,NSW,151.673028,-30.115913,New England and North West
5601,BACKY POINT,SA,137.7869937,-32.91326147,South Australia - Outback
2540,BADAGARANG,NSW,150.5789,-34.8282,Southern Highlands and Shoalhaven
3670,BADDAGINNIE,VIC,145.852449,-36.623748,Hume
4650,BADDOW,QLD,152.791302,-25.640978,Wide Bay
7120,BADEN,TAS,147.48727,-42.31694,South East
6317,BADGEBUP,WA,117.738912,-33.647362,Western Australia - Wheat Belt
3777,BADGER CREEK,VIC,145.513804,-37.606088,Melbourne - Outer East
7270,BADGER HEAD,TAS,146.783947,-41.177924,West and North West
6475,BADGERIN ROCK,WA,117.440487,-30.613981,Western Australia - Wheat Belt
2555,BADGERYS CREEK,NSW,150.741351,-33.883376,Sydney - South West
6302,BADGIN,WA,116.742895,-31.896269,Western Australia - Wheat Belt
6521,BADGINGARRA,WA,115.640925,-30.348514,Western Australia - Wheat Belt
2630,BADJA,NSW,149.129166,-36.177296,Capital Region
6383,BADJALING,WA,117.406271,-31.951084,Western Australia - Wheat Belt
4875,BADU ISLAND,QLD,143.769211,-9.584901,Queensland - Outback
3579,BAEL BAEL,VIC,143.769445,-35.767974,North West
2333,BAERAMI,NSW,150.701949,-32.248568,Hunter Valley exc Newcastle
2333,BAERAMI CREEK,NSW,150.701949,-32.248568,Hunter Valley exc Newcastle
4674,BAFFLE CREEK,QLD,151.872531,-24.688503,Wide Bay
4454,BAFFLE WEST,QLD,148.589834,-25.55725,Darling Downs - Maranoa
7030,BAGDAD,TAS,146.958381,-42.304288,South East
7030,BAGDAD NORTH,TAS,146.958381,-42.304288,South East
2446,BAGNOO,NSW,152.466916,-31.387394,Mid North Coast
2446,BAGO,NSW,152.6671555,-31.51174447,Mid North Coast
2730,BAGO,NSW,148.034012,-35.510039,Riverina
820,BAGOT,NT,130.873315,-12.428017,Darwin
5373,BAGOT WELL,SA,138.930335,-34.303007,Barossa - Yorke - Mid North
2477,BAGOTVILLE,NSW,153.427314,-28.907675,Richmond - Tweed
3551,BAGSHOT,VIC,144.457937,-36.78137,Shepparton
3551,BAGSHOT NORTH,VIC,144.457937,-36.78137,Shepparton
3312,BAHGALLAH,VIC,141.365747,-37.6391,Warrnambool and South West
4207,BAHRS SCRUB,QLD,153.204523,-27.733991,Logan - Beaudesert
4873,BAILEY CREEK,QLD,145.299094,-16.230854,Cairns
3608,BAILIESTON,VIC,145.095753,-36.740713,Shepparton
6082,BAILUP,WA,116.295706,-31.738368,Perth - North East
852,BAINES,NT,130.8418661,-16.4525888,Northern Territory - Outback
5671,BAIRD BAY,SA,134.673762,-33.21045,South Australia - Outback
3875,BAIRNSDALE,VIC,147.63201,-37.826032,Latrobe - Gippsland
4699,BAJOOL,QLD,150.643168,-23.657893,Fitzroy
5354,BAKARA,SA,139.652642,-34.538013,South Australia - South East
5354,BAKARA WELL,SA,139.652642,-34.538013,South Australia - South East
7307,BAKERS BEACH,TAS,146.57356,-41.210495,West and North West
4470,BAKERS BEND,QLD,146.0999607,-26.73025809,Queensland - Outback
2358,BAKERS CREEK,NSW,151.297519,-30.540297,New England and North West
2359,BAKERS CREEK,NSW,150.9955739,-30.3248214,New England and North West
2422,BAKERS CREEK,NSW,151.865806,-31.973082,Mid North Coast
2447,BAKERS CREEK,NSW,152.7145508,-30.82662169,Mid North Coast
4740,BAKERS CREEK,QLD,149.059737,-21.33763,Mackay
4740,BAKERS CREEK,QLD,149.1581083,-21.21401663,Mackay
6562,BAKERS HILL,WA,116.473434,-31.746189,Western Australia - Wheat Belt
2820,BAKERS SWAMP,NSW,148.989227,-32.553282,Far West and Orana
3350,BAKERY HILL,VIC,143.864505,-37.571941,Ballarat
3354,BAKERY HILL,VIC,143.867158,-37.560917,Ballarat
832,BAKEWELL,NT,130.9936551,-12.49684676,Darwin
4413,BAKING BOARD,QLD,150.638563,-26.360226,Darling Downs - Maranoa
2575,BALACLAVA,NSW,150.4826706,-34.44150439,Southern Highlands and Shoalhaven
3183,BALACLAVA,VIC,144.999026,-37.869072,Melbourne - Inner South
5417,BALAH,SA,139.8482859,-33.66497478,Barossa - Yorke - Mid North
5461,BALAKLAVA,SA,138.444457,-34.095314,Barossa - Yorke - Mid North
2358,BALALA,NSW,151.297519,-30.540297,New England and North West
2529,BALARANG,NSW,150.84584,-34.592433,Illawarra
6258,BALBARRUP,WA,116.402179,-34.312823,Western Australia - Wheat Belt
4740,BALBERRA,QLD,149.059737,-21.33763,Mackay
6021,BALCATTA,WA,115.811933,-31.871671,Perth - North West
6914,BALCATTA,WA,115.815211,-31.861596,Perth - North West
2264,BALCOLYN,NSW,151.533807,-33.106675,Newcastle and Lake Macquarie
4702,BALCOMBA,QLD,150.885772,-23.279639,Fitzroy
2365,BALD BLAIR,NSW,151.673028,-30.115913,New England and North West
2549,BALD HILLS,NSW,149.851694,-36.953196,Capital Region
3364,BALD HILLS,VIC,143.907186,-37.334655,Bendigo
4036,BALD HILLS,QLD,153.008731,-27.314022,Brisbane - North
5203,BALD HILLS,SA,138.388132,-35.450839,South Australia - South East
4552,BALD KNOB,QLD,152.766898,-26.734305,Sunshine Coast
2370,BALD NOB,NSW,151.869397,-29.736171,New England and North West
2795,BALD RIDGE,NSW,149.474401,-33.820797,Central West
3575,BALD ROCK,VIC,144.159028,-36.055725,Bendigo
2365,BALDERSLEIGH,NSW,151.673028,-30.115913,New England and North West
5417,BALDINA,SA,139.732545,-33.455088,Barossa - Yorke - Mid North
6171,BALDIVIS,WA,115.833257,-32.328863,Perth - South West
2867,BALDRY,NSW,148.611239,-32.965877,Far West and Orana
4820,BALFES CREEK,QLD,146.275575,-20.428447,Townsville
2403,BALFOURS PEAK,NSW,150.7837543,-29.46368911,New England and North West
6061,BALGA,WA,115.843478,-31.864113,Perth - North West
4816,BALGAL BEACH,QLD,146.791529,-19.787858,Townsville
4401,BALGOWAN,QLD,151.703647,-27.473135,Darling Downs - Maranoa
5573,BALGOWAN,SA,137.508603,-34.514149,Barossa - Yorke - Mid North
2093,BALGOWLAH,NSW,151.258069,-33.79315,Sydney - Northern Beaches
2093,BALGOWLAH HEIGHTS,NSW,151.258069,-33.79315,Sydney - Northern Beaches
2519,BALGOWNIE,NSW,150.709623,-34.35558,Illawarra
5242,BALHANNAH,SA,138.819125,-34.998416,Adelaide - Central and Hills
2324,BALICKERA,NSW,152.332617,-32.623108,Mid North Coast
4510,BALINGOOL,QLD,152.960273,-27.070177,Moreton Bay - North
6253,BALINGUP,WA,116.03654,-33.773937,Bunbury
3249,BALINTORE,VIC,143.557159,-38.388291,Warrnambool and South West
6383,BALKULING,WA,117.406271,-31.951084,Western Australia - Wheat Belt
4741,BALL BAY,QLD,149.271699,-20.808597,Mackay
6714,BALLA BALLA,WA,116.349933,-21.145063,Western Australia - Outback
6302,BALLADONG,WA,116.742895,-31.896269,Western Australia - Wheat Belt
6443,BALLADONIA,WA,123.744186,-32.39502,Western Australia - Wheat Belt
2822,BALLADORAN,NSW,148.558,-31.8948,Far West and Orana
2831,BALLADORAN,NSW,146.615174,-31.927892,Far West and Orana
6066,BALLAJURA,WA,115.896508,-31.84269,Perth - North East
2622,BALLALABA,NSW,149.752107,-35.628428,Southern Highlands and Shoalhaven
3342,BALLAN,VIC,144.239102,-37.651463,Geelong
4382,BALLANDEAN,QLD,151.847374,-28.845315,Darling Downs - Maranoa
3279,BALLANGEICH,VIC,142.657483,-38.214555,Warrnambool and South West
3483,BALLAPUR,VIC,142.890804,-35.901765,North West
3350,BALLARAT,VIC,143.864505,-37.571941,Ballarat
3353,BALLARAT,VIC,144.835743,-37.7778,Ballarat
3350,BALLARAT CENTRAL,VIC,143.864505,-37.571941,Ballarat
3350,BALLARAT EAST,VIC,143.864505,-37.571941,Ballarat
3354,BALLARAT MC,VIC,143.867158,-37.560917,Ballarat
3350,BALLARAT NORTH,VIC,143.864505,-37.571941,Ballarat
3352,BALLARAT ROADSIDE DELIVERY,VIC,143.662387,-37.482132,Warrnambool and South West
3350,BALLARAT WEST,VIC,143.864505,-37.571941,Ballarat
4352,BALLARD,QLD,151.94182,-27.627661,Toowoomba
4455,BALLAROO,QLD,148.690231,-26.73282,Darling Downs - Maranoa
5221,BALLAST HEAD,SA,137.72022,-35.793776,South Australia - South East
6315,BALLAYING,WA,117.342795,-33.286272,Western Australia - Wheat Belt
2646,BALLDALE,NSW,146.324523,-35.757569,Murray
3561,BALLENDELLA,VIC,144.709543,-36.321109,Shepparton
2441,BALLENGARRA,NSW,152.831369,-30.816097,Mid North Coast
3340,BALLIANG,VIC,144.394442,-37.787135,Melbourne - West
3340,BALLIANG EAST,VIC,144.394442,-37.787135,Melbourne - West
6606,BALLIDU,WA,116.829163,-30.614263,Western Australia - Wheat Belt
2830,BALLIMORE,NSW,148.657282,-32.24224,Far West and Orana
2478,BALLINA,NSW,153.532475,-28.865483,Richmond - Tweed
2478,BALLINA DC,NSW,153.563,-28.838,Richmond - Tweed
4610,BALLOGIE,QLD,151.522575,-26.576904,Wide Bay
6304,BALLY BALLY,WA,116.76028,-32.176607,Western Australia - Wheat Belt
4059,BALLYMORE,QLD,153.008893,-27.452067,Brisbane Inner City
2795,BALLYROE,NSW,149.474401,-33.820797,Central West
3375,BALLYROGAN,VIC,143.143621,-37.424288,North West
2041,BALMAIN,NSW,151.180095,-33.858556,Sydney - Inner West
2041,BALMAIN EAST,NSW,151.180095,-33.858556,Sydney - Inner West
3666,BALMATTUM,VIC,145.565512,-36.786777,Hume
2283,BALMORAL,NSW,151.57181,-33.019117,Newcastle and Lake Macquarie
2571,BALMORAL,NSW,150.5152938,-34.30254366,Sydney - Outer South West
3407,BALMORAL,VIC,141.948371,-37.298061,Warrnambool and South West
4171,BALMORAL,QLD,153.06036,-27.456031,Brisbane Inner City
4552,BALMORAL RIDGE,QLD,152.766898,-26.734305,Sunshine Coast
2571,BALMORAL VILLAGE,NSW,150.622493,-34.16715,Sydney - Outer South West
4740,BALNAGOWAN,QLD,149.059737,-21.33763,Mackay
3926,BALNARRING,VIC,145.094502,-38.355231,Mornington Peninsula
3926,BALNARRING BEACH,VIC,145.094502,-38.355231,Mornington Peninsula
3971,BALOOK,VIC,146.815723,-38.631942,Latrobe - Gippsland
2715,BALRANALD,NSW,143.491656,-34.329424,North West
3103,BALWYN,VIC,145.074116,-37.811738,Melbourne - Inner East
3103,BALWYN EAST,VIC,145.074116,-37.811738,Melbourne - Inner East
3104,BALWYN NORTH,VIC,145.081714,-37.793695,Melbourne - Inner East
4876,BAMAGA,QLD,142.465399,-11.33852,Queensland - Outback
2540,BAMARANG,NSW,150.61644,-34.863483,Other Territories
3561,BAMAWM,VIC,144.709543,-36.321109,Shepparton
3561,BAMAWM EXTENSION,VIC,144.709543,-36.321109,Shepparton
3564,BAMAWM EXTENSION,VIC,144.6014151,-36.18096611,Shepparton
4850,BAMBAROO,QLD,146.49572,-18.552533,Townsville
4873,BAMBOO,QLD,145.299094,-16.230854,Cairns
4860,BAMBOO CREEK,QLD,145.888782,-17.520343,Cairns
3241,BAMBRA,VIC,143.892824,-38.20363,Warrnambool and South West
